time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
798,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
799,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,140,0
800,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,142,0
801,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,142,0
802,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,142,0
803,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,143,0
804,1,1,0.00,0.03,16,37.372770,-122.067913,44.00,143,0
805,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,143,0
806,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,143,0
807,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,144,0
808,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,144,0
809,1,1,0.00,0.00,16,37.372770,-122.067913,44.00,145,0
810,1,1,0.00,0.05,16,37.372770,-122.067913,44.00,,0
811,1,1,0.00,0.15,16,37.372770,-122.067913,44.00,147,0
812,1,1,0.00,0.10,16,37.372770,-122.067914,44.00,147,0
813,1,1,0.00,0.17,16,37.372770,-122.067914,44.00,,0
814,1,1,0.00,0.16,16,37.372770,-122.067915,44.00,147,0
815,1,1,0.00,0.26,16,37.372771,-122.067915,44.00,148,0
816,1,1,0.00,0.19,16,37.372771,-122.067916,44.00,,0
817,1,1,0.00,0.07,16,37.372771,-122.067917,44.00,148,0
818,1,1,0.00,0.09,16,37.372771,-122.067918,44.00,148,0
819,1,1,0.00,0.00,16,37.372772,-122.067918,44.00,149,0
820,1,1,0.00,0.03,16,37.372772,-122.067919,44.00,150,0
821,1,1,0.00,0.10,16,37.372772,-122.067920,44.00,154,0
822,1,1,0.00,0.15,16,37.372773,-122.067921,44.00,155,0
823,1,1,0.00,0.20,16,37.372773,-122.067922,44.00,,0
824,1,1,0.00,0.12,16,37.372773,-122.067923,44.00,156,0
825,1,1,0.00,0.07,16,37.372773,-122.067924,44.00,156,0
826,1,1,0.00,0.14,16,37.372774,-122.067925,44.00,156,0
827,1,1,0.00,0.05,16,37.372774,-122.067926,44.00,156,0
828,1,1,0.00,0.19,16,37.372774,-122.067926,44.00,156,0
829,1,1,0.00,0.05,16,37.372774,-122.067927,44.00,156,0
830,1,1,0.00,0.01,16,37.372774,-122.067927,44.00,,0
831,1,1,0.00,0.05,16,37.372775,-122.067928,44.00,157,0
832,1,1,0.00,0.02,16,37.372775,-122.067929,44.00,158,0
833,1,1,0.00,0.07,16,37.372775,-122.067929,44.00,158,0
834,1,1,0.00,0.02,16,37.372775,-122.067930,44.00,157,0
835,1,1,0.00,0.07,16,37.372775,-122.067930,44.00,156,0
836,1,1,0.00,0.01,16,37.372776,-122.067932,44.00,155,0
837,1,1,0.00,0.13,16,37.372777,-122.067936,44.00,154,0
838,1,1,1.20,0.95,16,37.372780,-122.067947,44.00,154,0
839,1,1,1.60,1.44,16,37.372787,-122.067964,44.00,155,0
840,1,1,2.50,2.34,16,37.372801,-122.067987,44.00,154,0
841,1,1,3.20,3.03,16,37.372820,-122.068012,44.00,154,0
842,1,1,3.50,3.38,16,37.372843,-122.068038,44.00,154,0
843,1,1,3.70,3.53,16,37.372869,-122.068062,44.00,153,0
844,1,1,0.00,3.58,16,37.372897,-122.068084,44.00,152,0
845,1,1,0.00,3.60,16,37.372927,-122.068104,43.00,152,0
846,1,1,3.80,3.65,16,37.372959,-122.068124,43.00,151,0
847,1,1,4.10,3.90,16,37.372992,-122.068144,43.00,150,0
848,1,1,4.50,4.27,16,37.373029,-122.068164,43.00,150,0
849,1,1,0.00,4.87,17,37.373070,-122.068185,43.00,149,0
850,1,1,5.10,5.46,17,37.373116,-122.068207,43.00,149,0
851,1,1,8.20,5.98,17,37.373167,-122.068229,42.00,149,0
852,1,1,6.10,6.36,17,37.373223,-122.068253,42.00,,0
853,1,1,6.50,6.75,17,37.373283,-122.068277,42.00,149,0
854,1,1,6.90,7.07,17,37.373346,-122.068302,42.00,147,0
855,1,1,7.20,7.43,18,37.373413,-122.068329,41.00,147,0
856,1,1,7.60,7.81,18,37.373482,-122.068357,41.00,,0
857,1,1,8.00,8.23,18,37.373554,-122.068386,41.00,146,0
858,1,1,8.40,8.60,19,37.373628,-122.068417,41.00,145,0
859,1,1,8.80,8.96,19,37.373705,-122.068449,41.00,145,0
860,1,1,9.20,9.25,19,37.373786,-122.068484,40.00,146,0
861,1,1,9.50,9.54,19,37.373870,-122.068519,40.00,146,0
862,1,1,9.80,9.75,20,37.373958,-122.068552,40.00,146,0
863,1,1,10.00,9.92,20,37.374047,-122.068576,40.00,147,0
864,1,1,10.10,10.07,20,37.374138,-122.068589,39.00,147,0
865,1,1,10.30,10.17,21,37.374231,-122.068593,39.00,,0
866,1,1,10.50,10.25,21,37.374327,-122.068595,39.00,149,0
867,1,1,10.50,10.22,22,37.374423,-122.068601,39.00,149,0
868,1,1,10.50,10.14,22,37.374517,-122.068613,40.00,149,0
869,1,1,10.60,10.27,22,37.374610,-122.068630,40.00,149,0
870,1,1,0.00,10.43,23,37.374703,-122.068652,40.00,149,0
871,1,1,0.00,10.60,23,37.374800,-122.068676,40.00,150,0
872,1,1,11.00,10.69,23,37.374898,-122.068697,40.00,,0
873,1,1,11.00,10.69,24,37.374996,-122.068710,40.00,150,0
874,1,1,11.00,10.65,24,37.375095,-122.068709,40.00,150,0
875,1,1,0.00,10.70,25,37.375192,-122.068693,40.00,150,0
876,1,1,34.50,10.81,25,37.375290,-122.068666,40.00,150,0
877,1,1,18.10,10.98,25,37.375390,-122.068637,40.00,150,0
878,1,1,11.20,11.09,26,37.375493,-122.068616,40.00,150,0
879,1,1,11.30,11.05,26,37.375595,-122.068615,40.00,150,0
880,1,1,11.20,11.00,26,37.375693,-122.068644,40.00,149,0
881,1,1,11.20,11.00,27,37.375785,-122.068697,40.00,149,0
882,1,1,11.20,10.99,27,37.375871,-122.068764,40.00,149,0
883,1,1,11.20,11.16,27,37.375954,-122.068838,40.00,149,0
884,1,1,11.30,11.10,28,37.376038,-122.068911,40.00,149,0
885,1,1,11.50,10.99,28,37.376125,-122.068975,40.00,153,0
886,1,1,11.30,10.86,29,37.376217,-122.069025,40.00,156,0
887,1,1,11.20,10.79,29,37.376313,-122.069060,40.00,157,0
888,1,1,11.20,10.80,29,37.376411,-122.069084,40.00,158,0
889,1,1,0.00,10.89,30,37.376510,-122.069104,40.00,158,0
890,1,1,0.00,10.97,30,37.376609,-122.069121,40.00,159,0
891,1,1,11.40,11.03,30,37.376709,-122.069136,40.00,,0
892,1,1,11.40,10.97,31,37.376808,-122.069151,40.00,159,0
893,1,1,11.40,10.89,31,37.376908,-122.069164,40.00,159,0
894,1,1,0.00,10.76,32,37.377008,-122.069176,40.00,159,0
895,1,1,34.50,10.88,32,37.377108,-122.069185,40.00,159,0
896,1,1,18.60,11.06,32,37.377208,-122.069192,40.00,,0
897,1,1,11.30,11.06,33,37.377308,-122.069195,40.00,159,0
898,1,1,11.30,10.93,33,37.377408,-122.069194,40.00,,0
899,1,1,11.40,10.85,33,37.377507,-122.069188,40.00,159,0
900,1,1,11.30,10.75,34,37.377606,-122.069180,40.00,159,0
901,1,1,0.00,10.55,34,37.377705,-122.069170,40.00,160,0
902,1,1,17.50,10.36,34,37.377802,-122.069160,40.00,160,0
903,1,1,14.30,10.58,35,37.377898,-122.069153,40.00,160,0
904,1,1,10.80,10.59,35,37.377993,-122.069149,40.00,160,0
905,1,1,10.60,10.10,36,37.378086,-122.069151,40.00,,0
906,1,1,10.10,9.94,36,37.378176,-122.069160,40.00,161,0
907,1,1,10.00,9.54,36,37.378265,-122.069177,40.00,161,0
908,1,1,9.80,9.48,37,37.378351,-122.069201,40.00,,0
909,1,1,9.60,9.69,37,37.378438,-122.069230,41.00,161,0
910,1,1,9.80,9.96,37,37.378524,-122.069264,41.00,161,0
911,1,1,10.20,10.30,38,37.378611,-122.069299,41.00,161,0
912,1,1,10.40,10.37,38,37.378700,-122.069334,41.00,162,0
913,1,1,10.50,10.38,38,37.378791,-122.069368,41.00,162,0
914,1,1,10.50,9.95,39,37.378886,-122.069399,41.00,162,0
915,1,1,10.20,9.45,39,37.378983,-122.069424,42.00,163,0
916,1,1,9.80,10.05,40,37.379082,-122.069441,42.00,,0
917,1,1,11.80,11.14,40,37.379182,-122.069449,42.00,163,0
918,1,1,11.60,11.17,40,37.379282,-122.069444,42.00,163,0
919,1,1,11.10,10.60,41,37.379381,-122.069428,41.00,163,0
920,1,1,10.80,10.25,41,37.379474,-122.069403,41.00,163,0
921,1,1,0.00,9.85,41,37.379561,-122.069370,40.00,162,0
922,1,1,0.00,9.51,42,37.379644,-122.069334,40.00,,0
923,1,1,9.60,9.15,42,37.379723,-122.069298,40.00,162,0
924,1,1,9.50,9.04,43,37.379802,-122.069267,39.00,163,0
925,1,1,0.00,8.93,43,37.379883,-122.069242,39.00,163,0
926,1,1,33.60,8.89,43,37.379963,-122.069221,39.00,,0
927,1,1,13.70,9.05,44,37.380044,-122.069196,38.00,165,0
928,1,1,9.20,9.18,44,37.380123,-122.069165,38.00,165,0
929,1,1,9.30,9.34,44,37.380201,-122.069127,37.00,,0
930,1,1,9.60,9.32,45,37.380278,-122.069084,37.00,164,0
931,1,1,9.50,9.22,45,37.380354,-122.069038,37.00,165,0
932,1,1,9.40,9.24,45,37.380430,-122.068990,37.00,163,0
933,1,1,9.20,8.81,46,37.380506,-122.068942,36.00,,0
934,1,1,9.00,9.22,46,37.380581,-122.068894,36.00,162,0
935,1,1,9.30,9.41,47,37.380656,-122.068850,36.00,162,0
936,1,1,9.40,8.74,47,37.380732,-122.068808,36.00,163,0
937,1,1,9.00,8.94,47,37.380808,-122.068770,36.00,163,0
938,1,1,9.00,8.88,48,37.380885,-122.068736,36.00,,0
939,1,1,9.00,8.93,48,37.380962,-122.068705,36.00,163,0
940,1,1,9.00,8.93,48,37.381041,-122.068679,36.00,163,0
941,1,1,9.10,9.07,49,37.381122,-122.068658,36.00,163,0
942,1,1,9.20,9.20,49,37.381204,-122.068640,36.00,163,0
943,1,1,9.40,9.25,49,37.381287,-122.068625,36.00,163,0
944,1,1,9.40,9.36,50,37.381372,-122.068610,36.00,164,0
945,1,1,9.50,9.61,50,37.381457,-122.068591,36.00,164,0
946,1,1,9.80,9.67,51,37.381544,-122.068567,36.00,164,0
947,1,1,9.70,9.39,51,37.381632,-122.068545,36.00,164,0
948,1,1,9.50,9.68,51,37.381722,-122.068533,36.00,164,0
949,1,1,10.50,10.03,52,37.381815,-122.068533,36.00,164,0
950,1,1,10.70,10.19,52,37.381909,-122.068533,36.00,,0
951,1,1,10.60,10.16,52,37.382002,-122.068518,36.00,164,0
952,1,1,10.70,10.26,53,37.382094,-122.068495,36.00,165,0
953,1,1,0.00,10.30,53,37.382186,-122.068471,36.00,165,0
954,1,1,0.00,9.86,54,37.382278,-122.068460,36.00,164,0
955,1,1,10.20,9.67,54,37.382368,-122.068465,36.00,164,0
956,1,1,5.50,10.07,54,37.382460,-122.068475,36.00,165,0
957,1,1,30.40,10.13,55,37.382553,-122.068485,36.00,165,0
958,1,1,13.60,9.89,55,37.382646,-122.068495,36.00,165,0
959,1,1,10.10,9.87,55,37.382737,-122.068504,36.00,165,0
960,1,1,10.10,9.76,56,37.382826,-122.068511,36.00,,0
961,1,1,9.90,9.68,56,37.382914,-122.068517,35.00,165,0
962,1,1,9.80,9.59,56,37.383000,-122.068521,35.00,165,0
963,1,1,9.80,9.34,57,37.383087,-122.068523,35.00,165,0
964,1,1,9.60,9.20,57,37.383172,-122.068525,35.00,165,0
965,1,1,9.40,8.89,58,37.383256,-122.068528,35.00,165,0
966,1,1,9.10,8.56,58,37.383336,-122.068535,35.00,165,0
967,1,1,8.80,8.25,58,37.383411,-122.068546,34.00,165,0
968,1,1,8.40,7.88,58,37.383483,-122.068560,34.00,165,0
969,1,1,8.00,7.49,59,37.383550,-122.068574,34.00,164,0
970,1,1,7.60,7.19,59,37.383616,-122.068587,34.00,,0
971,1,1,7.20,6.93,59,37.383679,-122.068597,34.00,164,0
972,1,1,7.00,6.79,60,37.383741,-122.068607,34.00,164,0
973,1,1,6.90,6.88,60,37.383804,-122.068616,33.00,,0
974,1,1,6.90,7.00,60,37.383867,-122.068624,33.00,164,0
975,1,1,7.10,7.26,60,37.383931,-122.068633,33.00,163,0
976,1,1,7.30,7.47,61,37.383999,-122.068643,33.00,,0
977,1,1,7.60,7.64,61,37.384069,-122.068653,33.00,163,0
978,1,1,7.80,7.93,61,37.384142,-122.068664,33.00,164,0
979,1,1,8.10,8.19,62,37.384218,-122.068676,33.00,164,0
980,1,1,8.30,8.35,62,37.384294,-122.068687,33.00,165,0
981,1,1,8.50,8.43,62,37.384371,-122.068698,33.00,165,0
982,1,1,8.60,8.57,62,37.384447,-122.068708,33.00,,0
983,1,1,8.60,8.21,63,37.384523,-122.068716,33.00,165,0
984,1,1,8.30,7.33,63,37.384594,-122.068726,33.00,165,0
985,1,1,7.40,5.87,63,37.384647,-122.068747,33.00,165,0
986,1,1,5.90,4.37,63,37.384671,-122.068786,33.00,165,0
987,1,1,4.10,3.45,63,37.384667,-122.068822,33.00,,0
988,1,1,3.60,3.32,64,37.384642,-122.068833,33.00,165,0
989,1,1,4.20,4.04,64,37.384604,-122.068824,33.00,166,0
990,1,1,5.10,4.86,64,37.384563,-122.068807,33.00,,0
991,1,1,0.00,5.51,64,37.384515,-122.068790,33.00,166,0
992,1,1,4.60,6.08,64,37.384462,-122.068775,33.00,167,0
993,1,1,8.30,6.17,64,37.384407,-122.068764,33.00,165,0
994,1,1,6.20,4.93,64,37.384363,-122.068765,33.00,,0
995,1,1,5.00,3.41,65,37.384341,-122.068785,33.00,165,0
996,1,1,3.30,2.62,65,37.384341,-122.068814,33.00,165,0
997,1,1,2.50,2.60,65,37.384359,-122.068836,33.00,166,0
998,1,1,2.70,3.57,65,37.384389,-122.068841,33.00,166,0
999,1,1,3.70,4.57,65,37.384431,-122.068833,33.00,166,0
1000,1,1,4.70,5.22,65,37.384480,-122.068824,33.00,166,0
1001,1,1,5.30,5.84,65,37.384534,-122.068822,33.00,,0
1002,1,1,5.90,6.42,65,37.384593,-122.068834,33.00,166,0
1003,1,1,6.50,6.71,66,37.384653,-122.068847,33.00,164,0
1004,1,1,6.80,6.94,66,37.384716,-122.068841,33.00,163,0
1005,1,1,7.10,7.23,66,37.384780,-122.068808,33.00,163,0
1006,1,1,7.40,7.46,66,37.384843,-122.068772,33.00,163,0
1007,1,1,7.40,6.03,67,37.384903,-122.068759,33.00,163,0
1008,1,1,6.50,6.68,67,37.384966,-122.068766,33.00,163,0
1009,1,1,7.10,7.91,67,37.385035,-122.068784,33.00,163,0
1010,1,1,8.20,8.26,67,37.385110,-122.068809,32.00,163,0
1011,1,1,8.50,8.89,67,37.385189,-122.068836,32.00,163,0
1012,1,1,9.90,9.49,68,37.385273,-122.068864,32.00,,0
1013,1,1,10.30,9.85,68,37.385360,-122.068888,32.00,163,0
1014,1,1,10.20,9.84,68,37.385448,-122.068909,32.00,162,0
1015,1,1,10.30,9.86,69,37.385537,-122.068924,32.00,161,0
1016,1,1,0.00,9.55,69,37.385626,-122.068932,32.00,161,0
1017,1,1,12.10,9.22,70,37.385714,-122.068934,32.00,160,0
1018,1,1,16.10,8.89,70,37.385801,-122.068934,32.00,160,0
1019,1,1,9.00,8.88,70,37.385884,-122.068933,31.00,158,0
1020,1,1,9.30,8.85,71,37.385966,-122.068932,31.00,158,0
1021,1,1,1.30,8.75,71,37.386047,-122.068931,31.00,158,0
1022,1,1,15.20,8.70,71,37.386126,-122.068929,31.00,158,0
1023,1,1,10.50,8.76,72,37.386205,-122.068927,31.00,158,0
1024,1,1,9.00,8.75,72,37.386285,-122.068926,31.00,159,0
1025,1,1,9.00,8.69,72,37.386364,-122.068925,31.00,159,0
1026,1,1,8.90,8.80,73,37.386445,-122.068924,31.00,159,0
1027,1,1,9.00,8.86,73,37.386527,-122.068924,31.00,159,0
1028,1,1,9.10,8.92,74,37.386610,-122.068923,31.00,159,0
1029,1,1,9.10,8.97,74,37.386694,-122.068923,31.00,159,0
1030,1,1,9.10,9.13,74,37.386778,-122.068922,31.00,159,0
1031,1,1,9.30,9.24,75,37.386863,-122.068922,31.00,159,0
1032,1,1,9.40,9.23,75,37.386948,-122.068920,31.00,159,0
1033,1,1,9.40,9.19,75,37.387033,-122.068920,31.00,,0
1034,1,1,9.30,8.95,76,37.387116,-122.068928,31.00,159,0
